,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address
0,fR-pJ6nUn1bjPuT6lS2bsQ,The Brazen Head,pubs,4.0,739,€€,8,53.3449703134157,-6.27632976725063,Dublin,20 Bridge Street Lower,,,"['20 Bridge Street Lower', 'Dublin 8', 'Republic of Ireland']"
1,A-HzqcGJVTwHVFTVH_LlPA,The Temple Bar,pubs,4.0,550,€€,2,53.3455,-6.26419,Dublin,47/48 Temple Bar,Temple Bar,,"['47/48 Temple Bar', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
2,rKvPQZcgjrQOLRU0phPoAQ,Queen of Tarts,desserts,4.5,511,€€,2,53.3441209863508,-6.26752853393555,Dublin,Cork Hill,Dame Street,,"['Cork Hill', 'Dame Street', 'Dublin 2', 'Republic of Ireland']"
3,_449xLONUU9nAUzCja2bNA,The Porterhouse Temple Bar,pubs,4.0,369,€€,2,53.3451,-6.26755,Dublin,16-18 Parliament Street,,,"['16-18 Parliament Street', 'Dublin 2', 'Republic of Ireland']"
4,-VIve-QeHR9-cKr7QldqtA,Elephant & Castle,tradamerican,4.0,345,€€,2,53.3456,-6.26247,Dublin,18 Temple Bar,,,"['18 Temple Bar', 'Dublin 2', 'Republic of Ireland']"
5,ZdZNRZ1OdQ1MYfaK0vsbNw,Cornucopia,vegan,4.5,334,€€,2,53.343099,-6.2613902,Dublin,19/20 Wicklow Street,,,"['19/20 Wicklow Street', 'Dublin 2', 'Republic of Ireland']"
6,DM0Tcka4QpP4YqCfJ5nL1g,Brother Hubbard,mideastern,4.5,329,€€,1,53.34709,-6.26849,Dublin,153 Capel Street,,,"['153 Capel Street', 'Dublin 1', 'Republic of Ireland']"
7,FN-vhNo6xdV1D-QnhWVUIg,O'Neills Bar & Restaurant,irish,3.5,281,€€,2,53.3439,-6.2606,Dublin,2 Suffolk Street,,,"['2 Suffolk Street', 'Dublin 2', 'Republic of Ireland']"
8,UaAhqutmYBbVn9NEG8Xr3A,The Church,bars,3.5,271,€€,1,53.3486196,-6.2667007,Dublin,Jervis Street,,,"['Jervis Street', 'Dublin 1', 'Republic of Ireland']"
9,GPdeOr93UfNmHT7uSAKxGw,Bull & Castle,pubs,4.0,261,€€€,8,53.3433964558075,-6.2702535689594,Christchurch,5-7 Lord Edward Street,,,"['5-7 Lord Edward Street', 'Christchurch, 8', 'Republic of Ireland']"
10,LG37RcSre8vSlS-5uJE2DA,The Bakehouse,bakeries,4.5,261,€,1,53.3468856,-6.262582,Dublin,6 Bachelors Walk,,,"['6 Bachelors Walk', 'Dublin 1', 'Republic of Ireland']"
11,feOIcCabfwn6PIK4KDwJog,Fallon & Byrne,delis,4.0,234,€€€,2,53.343141198853,-6.26336171749372,Dublin,11-17 Exchequer Street,,,"['11-17 Exchequer Street', 'Dublin 2', 'Republic of Ireland']"
12,i3nT04qssB8Tv_SbmzIR8A,Leo Burdock,hotdogs,4.0,225,€,8,53.343071,-6.27,Dublin,2 Werburgh Street,Christchurch,,"['2 Werburgh Street', 'Christchurch', 'Dublin 8', 'Republic of Ireland']"
13,iNk7KmI1j-tfPGSNs6RXvg,The Pig's Ear,bistros,4.5,223,€€€,2,53.3423,-6.25476,Dublin,4 Nassau Street,,,"['4 Nassau Street', 'Dublin 2', 'Republic of Ireland']"
14,BfhW8Zz-6WqRzzMGbJRV4w,Bunsen,burgers,4.0,217,€€,2,53.3372192,-6.2659775,Dublin,36 Wexford Street,,,"['36 Wexford Street', 'Dublin 2', 'Republic of Ireland']"
15,kafoFLgCD3RFaBr3YPY18Q,Oliver St John Gogarty,pubs,3.5,215,€€,2,53.34563,-6.26084,Temple Bar,58-59 Fleet Street,,,"['58-59 Fleet Street', 'Temple Bar, 2', 'Republic of Ireland']"
16,6SZCGWMACsF-n1cMlKByzg,Hatch and Sons,cafes,4.0,209,€€,2,53.339489,-6.258318,Dublin,15 St Stephen's Green,,,"[""15 St Stephen's Green"", 'Dublin 2', 'Republic of Ireland']"
17,C8OBlgcbvZ3BaSihRjwwxg,The Winding Stair,irish,4.0,206,€€€,1,53.3466529,-6.2637166,Dublin,40 Ormond Quay Lower,,,"['40 Ormond Quay Lower', 'Dublin 1', 'Republic of Ireland']"
18,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,pubs,4.5,199,€€,7,53.3514,-6.28275,Dublin,18 Stoneybatter,,,"['18 Stoneybatter', 'Dublin 7', 'Republic of Ireland']"
19,ybOCQ79EcfycsqvSEfhoPg,Rustic Stone,newamerican,4.0,195,€€€,2,53.342941,-6.264158,Dublin,17 S Great Georges Street,,,"['17 S Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
20,U8hmSxayCCljw3BZFF3xGQ,Bewley's Cafe,irish,3.5,189,€€,2,53.341661,-6.260322,Dublin,78-79 Grafton Street,,,"['78-79 Grafton Street', 'Dublin 2', 'Republic of Ireland']"
21,Rn649tadQwhHK_HQ79E-OA,Boojum,mexican,4.5,187,€,1,53.347373,-6.265509,North City,Millennium Walkway,,,"['Millennium Walkway', 'North City, 1', 'Republic of Ireland']"
22,-Ox5scGScN5wSDpwkxoVzQ,Bunsen,burgers,4.5,186,€€,2,53.3455885,-6.2645026,Dublin,22 Essex Street E,Temple Bar,,"['22 Essex Street E', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
23,LU6T2O5VQes2Xi6wdx-Gng,P Mac's,pubs,4.5,180,€€,D02 XY61,53.341148,-6.264358,Dublin,Stephen Street Lower,,,"['Stephen Street Lower', 'Dublin, D02 XY61', 'Republic of Ireland']"
24,E6SMRISU_bA702s2nuoB8g,Yamamori,japanese,4.0,174,€€,1,53.3466458615878,-6.26346662315815,Dublin,38-39 Lower Ormond Quay,,,"['38-39 Lower Ormond Quay', 'Dublin 1', 'Republic of Ireland']"
25,AWvIzNYr2DX-tHvpLrGE2w,Klaw,seafood,4.5,171,€€,2,53.3453526993792,-6.26268301564504,Dublin,5A Crown Alley,,,"['5A Crown Alley', 'Dublin 2', 'Republic of Ireland']"
26,nXqQJ-PeJcg3oVcRJTr9ew,Paulie's Pizza,pizza,4.5,170,€€,4,53.33744,-6.23468,Dublin,58 Grand Canal Street,,,"['58 Grand Canal Street', 'Dublin 4', 'Republic of Ireland']"
27,VNKXa0f7IHkH7-C_WsXPVg,The Quays Irish Restaurant,irish,4.0,167,€€,2,53.345687,-6.263258,Dublin,10-12 Temple Bar Square,,,"['10-12 Temple Bar Square', 'Dublin 2', 'Republic of Ireland']"
28,3bgnnAoJQjrV83nZJL4Zog,Pitt Bros,newamerican,3.5,167,€€,2,53.343654,-6.264669,Dublin,"84-88, South Great Georges Street",,,"['84-88, South Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
29,YL8A1iS-z4pI8kyv_op2dA,Herbstreet,cafes,4.0,166,€€,2,53.3443007317906,-6.23776003718376,Dublin,Hanover Quay,Grand Canal Dock,,"['Hanover Quay', 'Grand Canal Dock', 'Dublin 2', 'Republic of Ireland']"
30,Z26ytBIwE13ey5UHRCzDBQ,Cafe En Seine,gastropubs,4.0,163,€€,2,53.3406748469696,-6.25862041953724,Dublin,40 Dawson St,,,"['40 Dawson St', 'Dublin 2', 'Republic of Ireland']"
31,Hrmf4yCG7PzkrKDb3dWrYQ,Green Nineteen,gastropubs,4.0,162,€€,2,53.33523,-6.265,Dublin,19 Camden Street Lower,,,"['19 Camden Street Lower', 'Dublin 2', 'Republic of Ireland']"
32,GMMMIuyb2hlxfKVNZ2DsSA,The Market Bar,bars,3.5,156,€€,2,53.342059565211,-6.26406620823968,Dublin,14 Fade Street,,,"['14 Fade Street', 'Dublin 2', 'Republic of Ireland']"
33,XH9zA-CqJoPTXJvhihBQ3A,Neon Asian Street Food,thai,4.0,154,€€,2,53.3353691,-6.2649798,Dublin,17 Camden Street,,,"['17 Camden Street', 'Dublin 2', 'Republic of Ireland']"
34,lcpRgaOeSK7PpG4MWUNIiA,San Lorenzo's,italian,4.5,151,€€,2,53.3434346,-6.2646673,Dublin,"Unit 9, Castle House",S Great Georges Street,,"['Unit 9, Castle House', 'S Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
35,QC5fLh91F12ryKrJN-ao1w,Musashi,sushi,4.0,151,€€,1,53.34695,-6.26807,Dublin,15 Capel Street,,,"['15 Capel Street', 'Dublin 1', 'Republic of Ireland']"
36,7WKY1Vbq7YZkCnISWliEwg,The Porterhouse Central,pubs,4.0,148,€€,2,53.34302,-6.25906,Dublin,45-47 Nassau Street,,,"['45-47 Nassau Street', 'Dublin 2', 'Republic of Ireland']"
37,jGWPezN-TLd8oQ9etopUqA,Cafe Azteca,mexican,4.5,144,€€,,53.3498053,-6.2603097,Dublin,,,,"['Dublin', 'Republic of Ireland']"
38,-A5Q40xpxqxsoGqoUKBNnQ,Kimchi Hophouse,korean,4.0,144,€€,1,53.35306,-6.26086,Dublin,160-161 Parnell Street,,,"['160-161 Parnell Street', 'Dublin 1', 'Republic of Ireland']"
39,QzdN6C5B2LyW6uiviyncDA,Darkey Kellys,pubs,4.5,141,€€,8,53.3439088420735,-6.2700871396255,Dublin,Hotel Harding,"Copper Alley, Fishamble Street",,"['Hotel Harding', 'Copper Alley, Fishamble Street', 'Dublin 8', 'Republic of Ireland']"
40,XrG6hjoO5ZBTyzwlZr92hw,The Ramen Bar,ramen,4.0,140,€€,2,53.3416,-6.26274,Dublin,Kokoro,51 William Street S,,"['Kokoro', '51 William Street S', 'Dublin 2', 'Republic of Ireland']"
41,Xi6dy5wJdozP-SXRRlDcqw,Bóbós Burgers Restaurant,burgers,4.0,139,€€,2,53.3443268,-6.263885,Dublin,50-51 Dame Street,,,"['50-51 Dame Street', 'Dublin 2', 'Republic of Ireland']"
42,5NQ1LkHa9B8DEauI-Qg5RA,Zaytoon,persian,4.0,137,€,2,53.3448786423106,-6.26738938810169,Dublin,14-15 Parliament Street,,,"['14-15 Parliament Street', 'Dublin 2', 'Republic of Ireland']"
43,5Ve1zT7UCFovDFJBZDewnA,Matt The Thresher,seafood,4.0,135,€€€,2,53.3371322823411,-6.25147370361333,Dublin,31 -32 Lower Pembroke Street,,,"['31 -32 Lower Pembroke Street', 'Dublin 2', 'Republic of Ireland']"
44,o4bwJYTcudpG_z4-Qrc7VQ,The Port House,tapas,4.0,133,€€,2,53.34282,-6.26196,Dublin,64a S William Street,,,"['64a S William Street', 'Dublin 2', 'Republic of Ireland']"
45,dBPXfUlZaNfxNSl-Gxmoyw,Third Space,irish,4.5,132,€,7,53.3477537995085,-6.27876389444709,Dublin,14 Smithfield Market,,,"['14 Smithfield Market', 'Dublin 7', 'Republic of Ireland']"
46,1Ykg-osrHAC3hKcMlVw6Wg,Avoca,womenscloth,4.5,131,€€,2,53.3437,-6.26019,Dublin,11-13 Suffolk Street,,,"['11-13 Suffolk Street', 'Dublin 2', 'Republic of Ireland']"
47,4wvx7s1C5jzOV7tOxP9wDQ,Merchant's Arch Bar,irish,4.0,130,€€,2,53.3460434763234,-6.26288600209955,Dublin,48-49 Wellington quay,Temple Bar,,"['48-49 Wellington quay', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
48,Tza4Lea0UQNy6gSgT70j6A,Yamamori,sushi,3.5,129,€€,2,53.343071,-6.264465,Dublin,72 S Great George's Street,,,"[""72 S Great George's Street"", 'Dublin 2', 'Republic of Ireland']"
49,dNKkzcAcG2IWfUI_Ki1PtA,The Fumbally,coffee,4.5,125,€€,8,53.3367083,-6.2742169,Dublin,Fumbally Court,Fumbally Lane,,"['Fumbally Court', 'Fumbally Lane', 'Dublin 8', 'Republic of Ireland']"
50,L_kqx-tO95JMtI8eNQ8apA,Brasserie Sixty6,brasseries,3.5,124,€€€,2,53.3426,-6.26452,Dublin,66-67 S Great Georges Street,,,"['66-67 S Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
51,fOgafNG_1PWu2pOKK2OohA,Red Torch Ginger,thai,4.5,124,€€,2,53.3434273,-6.2619381,Dublin,14/15 St. Andrew St,,,"['14/15 St. Andrew St', 'Dublin 2', 'Republic of Ireland']"
52,DxkGfVv9jVU8Ky3zkDJraQ,The Woollen Mills,irish,4.0,122,€€,1,53.3466555672518,-6.26341972500086,Dublin,42 Lower Ormond Quay,,,"['42 Lower Ormond Quay', 'Dublin 1', 'Republic of Ireland']"
53,u2nsxxEZsADUDrVcD_YsmA,The Old Mill Restaurant,seafood,4.5,121,€€,2,53.3458293380525,-6.26289166510105,Dublin,14 Temple Bar Square,,,"['14 Temple Bar Square', 'Dublin 2', 'Republic of Ireland']"
54,Sg_v43LUf1VwTWInmcT_xA,Umi Falafel,vegetarian,4.5,121,€,2,53.3438817,-6.265419895,Dublin,13 Dame Street,,,"['13 Dame Street', 'Dublin 2', 'Republic of Ireland']"
55,tyYRM3QoX9XTsb5-CSCB-A,Bison Bar & BBQ,divebars,4.0,120,€€,2,53.3453719,-6.2662799,Dublin,11 Wellington Quay,,,"['11 Wellington Quay', 'Dublin 2', 'Republic of Ireland']"
56,3_paTg-72yllRZGJEIhKzg,Carluccio's,coffee,3.5,120,€€,2,53.3421,-6.25834,Dublin,52 Dawson Street,,,"['52 Dawson Street', 'Dublin 2', 'Republic of Ireland']"
57,XLkr2LcGTG5C2sgm8qhFqQ,J2 Grill & Sushi,japanese,4.0,118,€€,1,53.3477140310752,-6.24416253854062,Dublin,"Unit A, The Campshires","North Wall Quay, IFSC",,"['Unit A, The Campshires', 'North Wall Quay, IFSC', 'Dublin 1', 'Republic of Ireland']"
58,SDpZAE1U4gUJSjmYl0Wj0A,Sophie's Bar,cocktailbars,4.0,116,€€,2,53.3350980414423,-6.26357780660904,Dublin,33 Harcourt Street,5th Floor,,"['33 Harcourt Street', '5th Floor', 'Dublin 2', 'Republic of Ireland']"
59,JCx2ycZle_zqdmUFZs4vLA,Metro Cafe,cafes,4.0,112,€€,2,53.3412284972865,-6.26303920441004,Dublin,43 S William Street,,,"['43 S William Street', 'Dublin 2', 'Republic of Ireland']"
60,rnUH4zUgw7PoDHgRk9jJHA,The Exchequer,gastropubs,4.0,112,€€,2,53.3430576792858,-6.2638085358481,Dublin,3-5 Exchequer Street,,,"['3-5 Exchequer Street', 'Dublin 2', 'Republic of Ireland']"
61,L5WpVcwV9juzI_1LEWy9FA,Wagamama,asianfusion,3.5,112,€€,2,53.40439,-6.15791,Dublin,South King Street,,,"['South King Street', 'Dublin 2', 'Republic of Ireland']"
62,pE1FhGZHaF1O804rijYT6g,The Counter,burgers,4.0,111,€€,2,53.3434677718771,-6.25994197506257,Dublin,20 Suffolk Street,,,"['20 Suffolk Street', 'Dublin 2', 'Republic of Ireland']"
63,camxg9OP2XAa09CH7tjt3A,My Meat Wagon,bbq,4.0,110,€€,7,53.348751,-6.27841,Smithfield,Market Square,,,"['Market Square', 'Smithfield, 7', 'Republic of Ireland']"
64,5APJX2VA-sygoain4Gm3cQ,Wuff,breakfast_brunch,4.5,108,€€,7,53.347458969584,-6.282445791346,Smithfield,23 Benburb Street,,,"['23 Benburb Street', 'Smithfield, 7', 'Republic of Ireland']"
65,CYyEQ06Wm43UAL30Pst19w,The Cedar Tree,mediterranean,4.0,106,€€,2,53.343343,-6.262084,Dublin,11 St. Andrews Street,,,"['11 St. Andrews Street', 'Dublin 2', 'Republic of Ireland']"
66,gGBss1wEcaTyHrh_Gb6kLw,Chapter One,french,4.5,105,€€€€,1,53.3543979671778,-6.26400430402547,Dublin,Basement of The Writers Museum,18-19 Parnell Square,,"['Basement of The Writers Museum', '18-19 Parnell Square', 'Dublin 1', 'Republic of Ireland']"
67,fSAW6MvJcD6TiooXAcFCZA,Las Tapas de Lola,tapas,4.5,102,€€,2,53.3369696,-6.2653879,Dublin,12 Wexford Street,,,"['12 Wexford Street', 'Dublin 2', 'Republic of Ireland']"
68,klKWOiEEn2uvdBwrUV3NIg,Featherblade,steak,4.5,101,€€,2,53.3416546,-6.2583839,Dublin,51B Dawson Street,,,"['51B Dawson Street', 'Dublin 2', 'Republic of Ireland']"
69,svfM2XlDcSL5vymzHV3ukw,The Pieman Cafe,cafes,4.5,101,€,2,53.345211,-6.2629981,Dublin,14a Crown Alley,Temple Bar,,"['14a Crown Alley', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
70,jO5EkqNn6IiypNfAAr_WfA,Green Bench Café,salad,5.0,100,€,2,53.336445,-6.2640788,Dublin,"18, Montague Street",,,"['18, Montague Street', 'Dublin 2', 'Republic of Ireland']"
71,inx0R6K5JbOSWKQDW25VRw,777,mexican,3.5,100,€€€,2,53.3434253305981,-6.26461583175677,Dublin,7 South Great George's Street,,,"[""7 South Great George's Street"", 'Dublin 2', 'Republic of Ireland']"
72,h_Y3yppBRbG66tHWozWaZg,Dicey's Garden,bars,2.5,100,€,2,53.3361663,-6.2635176,Dublin,21-25 Harcourt Street,,,"['21-25 Harcourt Street', 'Dublin 2', 'Republic of Ireland']"
73,Bsra2h3wmYtJqo6cD93Q9A,The Lovinspoon,breakfast_brunch,4.5,100,€,1,53.355713,-6.264602,Dublin,13 N Frederick Street,,,"['13 N Frederick Street', 'Dublin 1', 'Republic of Ireland']"
74,QV3YTa-sfZJYpCnUWS0fCg,Zaytoon,persian,4.0,100,€€,2,53.3338793751767,-6.26529668722752,Dublin,44-45 Lower Camden Street,,,"['44-45 Lower Camden Street', 'Dublin 2', 'Republic of Ireland']"
75,M-fhHVpnGUD_Z0I6b-GxSQ,Juniors,brasseries,4.5,99,€€,4,53.3372699,-6.23416,Dublin,2 Bath Avenue,,,"['2 Bath Avenue', 'Dublin 4', 'Republic of Ireland']"
76,BU8la78vv3g1uJbx3OMwbA,Beanhive,coffee,4.5,99,€,2,53.339829,-6.258777,Dublin,26 Dawson Street,,,"['26 Dawson Street', 'Dublin 2', 'Republic of Ireland']"
77,adWuci7TXtzneU1aBIwo8g,Lemon Jelly Cafe,creperies,4.0,98,€€,1,53.347206,-6.265405,Dublin,Jervis Street,Milennium Walkway,,"['Jervis Street', 'Milennium Walkway', 'Dublin 1', 'Republic of Ireland']"
78,_IOsZJtRdY6hKflo73LgYg,Acapulco Mexican Restaurant,mexican,3.0,96,€€,2,53.3436,-6.26445,Dublin,7 South Great Georges Street,,,"['7 South Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
79,DJywG9-E4d9uawNhxEoN4g,Dunne & Crescenzi,italian,4.0,96,€€,2,53.3423773865298,-6.2564953392923,Dublin,14 St Frederick Street,,,"['14 St Frederick Street', 'Dublin 2', 'Republic of Ireland']"
80,IHWhPV2zOuGP2AoKvuW0oA,The Green Hen,brasseries,4.0,94,€€€,2,53.34313,-6.2624,Dublin,33 Exchequer Street,,,"['33 Exchequer Street', 'Dublin 2', 'Republic of Ireland']"
81,1u1JZYrcew-kqnRQqxpZCA,Sheehans,pubs,4.5,93,€€,2,53.340967,-6.26178,Dublin,17 Chatham Street,,,"['17 Chatham Street', 'Dublin 2', 'Republic of Ireland']"
82,G6ayER2-XicJ7U-i4I9NMA,Diwali Indian Restaurant,indpak,4.0,93,€€,2,53.3429665,-6.26474,Dublin,"Unit 1, Castle House",73-83 South Great Georges Street,,"['Unit 1, Castle House', '73-83 South Great Georges Street', 'Dublin 2', 'Republic of Ireland']"
83,3RHDV3SplnT9Gv5ac0xWFA,IL Vicoletto,italian,4.5,93,€€€,2,53.3445,-6.26378,Temple Bar,5 Crow Street,,,"['5 Crow Street', 'Temple Bar, 2', 'Republic of Ireland']"
84,E8dfgzL9I2CgjRzpATmG7w,Dakota Bar,cocktailbars,3.0,93,€€,2,53.342662725053,-6.26231562111658,Dublin,9 S William Street,,,"['9 S William Street', 'Dublin 2', 'Republic of Ireland']"
85,SgseEst0UjbCc4sY0QCh6g,Pichet,brasseries,4.5,92,€€€,2,53.34395,-6.26247,Dublin,14-15 Trinity Street,,,"['14-15 Trinity Street', 'Dublin 2', 'Republic of Ireland']"
86,U3D1XQKVzjf2Pg9p_dp1-g,The Mongolian Barbeque,mongolian,4.0,92,€€,2,53.3451114,-6.2618987,Dublin,7 Anglesea Street,,,"['7 Anglesea Street', 'Dublin 2', 'Republic of Ireland']"
87,90diL43v1Yr8qrYWICwjXg,Saba,thai,3.5,91,€€€,2,53.341218,-6.261856,Dublin,26-28 Clarendon Street,City Centre,,"['26-28 Clarendon Street', 'City Centre', 'Dublin 2', 'Republic of Ireland']"
88,UAN5rbM_GeoEtdoO0Ak8Hg,Pho Viet,vietnamese,4.0,90,€€,1,53.3527487132476,-6.26112744212151,Dublin,162 Parnell Street,City Centre North,,"['162 Parnell Street', 'City Centre North', 'Dublin 1', 'Republic of Ireland']"
89,uZQ3ldQuq_Vh7DgtZY_C1w,Burritos & Blues,mexican,4.0,90,€,2,53.337453,-6.265529,Dublin,2 Wexford Street,,,"['2 Wexford Street', 'Dublin 2', 'Republic of Ireland']"
90,ZKH2C-0RfpsQNFtBLwi5Uw,FIRE Steakhouse & Bar,brasseries,3.5,88,€€€,D02 XK40,53.340448,-6.258297,Dublin,Mansion House,Dawson Street,,"['Mansion House', 'Dawson Street', 'Dublin, D02 XK40', 'Republic of Ireland']"
91,GgbVIqTrYKaP2x_VEL_iOA,Salamanca,spanish,4.0,88,€€,2,53.3438,-6.2615,Dublin,1 St Andrew Street,,,"['1 St Andrew Street', 'Dublin 2', 'Republic of Ireland']"
92,nZUCmW0CA6WggKBsmalX1Q,The Butcher Grill,steak,4.5,87,€€€,6,53.3249590841123,-6.25302394449191,Dublin,92 Ranelagh Village,,,"['92 Ranelagh Village', 'Dublin 6', 'Republic of Ireland']"
93,Mk-icIjruPRgWEH6Myjl5w,Fade Street Social Tapas Bar,gastropubs,3.5,87,€€€,2,53.3417931,-6.2639232,Dublin 2,4 Fade St,,,"['4 Fade St', 'Dublin 2, 2', 'Republic of Ireland']"
94,GFdsCvmyS0rFmrMinANV5g,Ukiyo Bar,karaoke,4.0,87,€€,2,53.3432,-6.26354,Dublin,7-9 Exchequer Street,,,"['7-9 Exchequer Street', 'Dublin 2', 'Republic of Ireland']"
95,piJzFA9r4xCV87bkoovM7Q,Yamamori,japanese,4.0,87,€€,2,53.3432696,-6.2644308,Dublin,12-13 South Great George's Street,,,"[""12-13 South Great George's Street"", 'Dublin 2', 'Republic of Ireland']"
96,V6Krp4AKkziG_E-yzdJNPQ,Koh Restaurant & Cocktail Lounge,thai,4.0,87,€€€,1,53.347374701872,-6.26559734344482,Dublin,6/7 Jervis Street,Millennium Walkway,,"['6/7 Jervis Street', 'Millennium Walkway', 'Dublin 1', 'Republic of Ireland']"
97,ERjOn8_H17-0KhmbtgReUg,Pablo Picante,mexican,4.0,86,€,2,53.34089,-6.26294,Dublin,Clarendon Market,,,"['Clarendon Market', 'Dublin 2', 'Republic of Ireland']"
98,-TYjzK0Gu9fJvPWo6t47RQ,Dada Restaurant,moroccan,4.0,85,€€€,2,53.341597,-6.26298,Dublin,45 South William Street,,,"['45 South William Street', 'Dublin 2', 'Republic of Ireland']"
99,42K9RM2Wu2j-VL8GGH-iCA,F.X.Buckley,steak,4.5,84,€€€,2,53.3446167332306,-6.26387303724138,Dublin,2 Crow Street,,,"['2 Crow Street', 'Dublin 2', 'Republic of Ireland']"
100,3FcwxajKy5e8bNVWSyhGBA,Opium,vietnamese,4.0,84,€€,2,53.3366737,-6.2657351,Dublin,26 Wexford Street,,,"['26 Wexford Street', 'Dublin 2', 'Republic of Ireland']"
101,H5WW4j8DvnV8dm7NoQQKPw,Lemon Crepe & Coffee,coffee,4.5,83,€€,2,53.343,-6.26207,Dublin,66 William Street S,,,"['66 William Street S', 'Dublin 2', 'Republic of Ireland']"
102,rN_vDL7KwfEE8fr6NCTvNw,Stage Door Café,coffee,4.5,83,€,2,53.34522,-6.26599,Dublin,11-12 E Essex St,Temple Bar,,"['11-12 E Essex St', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']"
103,5uLeqyTiFGZ1ekcTkdteDQ,The Cake Café,cafes,4.0,82,€€,2,53.33482,-6.266116,Dublin,The Daintree Building,Pleasants Place,,"['The Daintree Building', 'Pleasants Place', 'Dublin 2', 'Republic of Ireland']"
104,UepWCzPJrhAoHBE1u8VZmw,Ciao Bella Roma,italian,4.0,82,€€,2,53.345,-6.26755,Dublin,25 Parliament Street,,,"['25 Parliament Street', 'Dublin 2', 'Republic of Ireland']"
105,r8OPollBg8MOtgXrMUPuzA,The Vintage Kitchen,irish,4.5,81,€€€,2,53.3468869,-6.2556782,Dublin,7 Poolbeg Street,,,"['7 Poolbeg Street', 'Dublin 2', 'Republic of Ireland']"
106,bxwf8iLhcisG43fJ35XXHA,Bear,steak,3.5,81,€€€,2,53.3411473958622,-6.26345023834959,Dublin,34-35 South William Street,,,"['34-35 South William Street', 'Dublin 2', 'Republic of Ireland']"
107,S2gW9guwe_CNxOS8bDzGuw,TriBeCa Restaurant,tradamerican,3.5,81,€€,6,53.3242931,-6.2531266,Dublin,65 Ranelagh,,,"['65 Ranelagh', 'Dublin 6', 'Republic of Ireland']"
108,BJEsWJ5r0-WbeF3q9Nh-7Q,Pepperpot Cafe,coffee,4.0,81,€€,2,53.3424620082578,-6.26206755638123,Dublin,Powerscourt Townhouse Centre,South William Street,,"['Powerscourt Townhouse Centre', 'South William Street', 'Dublin 2', 'Republic of Ireland']"
109,2L8chgbH1Bg1Dxr3D8Neew,Zakura Noodle & Sushi,sushi,4.0,79,€€,2,53.3369221391652,-6.26542299985886,Dublin,13 Wexford Street,,,"['13 Wexford Street', 'Dublin 2', 'Republic of Ireland']"
110,31mjjWiUpYiBVDvv-x543w,Marco Pierre White,steak,4.0,79,€€€,2,53.34165,-6.25842,Dublin,51 Dawson Street,,,"['51 Dawson Street', 'Dublin 2', 'Republic of Ireland']"
111,RMXJrZWE-0CBNR9Qke3yOQ,The Marker Hotel,hotelstravel,4.0,79,€€€,2,53.3441438079408,-6.2387628,Dublin,Grand Canal Square,Docklands,,"['Grand Canal Square', 'Docklands', 'Dublin 2', 'Republic of Ireland']"
112,oSc9hV1GgeW7usqBY1m7hA,Arisu Korean Restaurant,korean,4.0,79,€€,1,53.3489333787803,-6.26906682736714,Dublin,119-120 Capel Street,,,"['119-120 Capel Street', 'Dublin 1', 'Republic of Ireland']"
113,7HZ8MAzL5o_e6Sw6G-G8gQ,Keoghs Café,coffee,4.0,78,€€,2,53.34396,-6.26215,Dublin,1-2 Trinity Street,,,"['1-2 Trinity Street', 'Dublin 2', 'Republic of Ireland']"
114,awQoNxliMO8UD-1P6vHrQw,The Gotham Café,tradamerican,4.0,77,€€,2,53.34119,-6.25961,Dublin,8 S Anne Street,,,"['8 S Anne Street', 'Dublin 2', 'Republic of Ireland']"
115,9IGytXDJnpCbyLnUSAL3kw,Nancy Hands Bar & Restaurant,pubs,4.0,77,€€,8,53.3481,-6.294,Dublin,30-32 Parkgate Street,,,"['30-32 Parkgate Street', 'Dublin 8', 'Republic of Ireland']"
116,KCULqxxSZaYXqQvPERur8A,Taste Food Company Cafe and Bistro,coffee,4.0,77,€€,2,53.34106,-6.26317,Dublin,39/40 S William St,Dublin 2,,"['39/40 S William St', 'Dublin 2', 'Dublin 2', 'Republic of Ireland']"
117,OsLD7345_6smS4j5apDPGA,The Auld Dubliner,pubs,4.0,76,€€,2,53.3456,-6.26207,Dublin,24-25 Temple Bar,,,"['24-25 Temple Bar', 'Dublin 2', 'Republic of Ireland']"
118,QeKhD9EDSDOTPI4WAOg_8A,The Chop House,gastropubs,4.0,76,€€€,4,53.337042,-6.234069,Dublin,2 Shelbourne Road,Ballsbridge,,"['2 Shelbourne Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']"
